timestamp,building_id,temperature,humidity,occupancy,hvac_energy,lighting_energy,equipment_energy,water_consumption,total_energy,day_of_week,is_weekend,anomaly,anomaly_status,actual_anomaly,predicted_anomaly
2026-01-10 13:00:00,B001,33.62,52.2,21,551.24,42.22,34.96,23.14,628.43,5,1,-1,Anomaly,0,1
2026-01-10 14:00:00,B002,28.78,50.41,21,338.79,53.87,58.82,26.42,451.48,5,1,1,Normal,0,0
2026-01-10 15:00:00,B004,26.41,54.04,30,293.17,28.3,61.74,31.6,1100.31,5,1,1,Normal,1,0
2026-01-10 16:00:00,B004,25.86,55.44,27,304.39,48.77,67.4,19.73,420.56,5,1,1,Normal,0,0
2026-01-10 17:00:00,B004,27.02,57.86,23,328.55,45.25,59.96,22.77,433.77,5,1,1,Normal,0,0
2026-01-10 18:00:00,B004,24.17,57.03,8,139.23,31.97,50.8,14.06,221.99,5,1,1,Normal,0,0
2026-01-10 19:00:00,B004,20.55,59.09,27,218.19,62.71,45.71,24.63,326.6,5,1,1,Normal,0,0
2026-01-10 20:00:00,B002,22.88,55.81,48,206.14,56.5,64.6,28.3,327.25,5,1,1,Normal,0,0
2026-01-10 21:00:00,B002,19.46,61.5,40,239.17,64.17,74.77,25.88,378.11,5,1,1,Normal,0,0
2026-01-10 22:00:00,B003,22.48,56.99,43,292.04,62.95,88.66,24.49,443.65,5,1,1,Normal,0,0
2026-01-10 23:00:00,B004,20.79,54.02,12,152.7,48.49,55.02,15.65,256.22,5,1,1,Normal,0,0
2026-01-11 00:00:00,B002,18.33,62.05,5,140.14,28.16,55.78,21.87,224.08,6,1,1,Normal,0,0
2026-01-11 01:00:00,B003,21.09,58.55,18,208.7,36.74,68.52,27.07,313.96,6,1,1,Normal,0,0
2026-01-11 02:00:00,B004,19.77,55.79,20,155.43,52.77,51.89,21.23,260.09,6,1,1,Normal,0,0
2026-01-11 03:00:00,B001,21.74,54.69,36,213.38,58.6,71.67,26.72,343.65,6,1,1,Normal,0,0
2026-01-11 04:00:00,B003,22.23,56.78,0,164.91,17.64,42.6,15.3,225.15,6,1,1,Normal,0,0
2026-01-11 05:00:00,B002,21.44,57.67,42,226.54,55.09,79.65,27.67,361.28,6,1,1,Normal,0,0
2026-01-11 06:00:00,B001,23.03,56.07,17,181.5,44.99,60.01,21.37,286.51,6,1,1,Normal,0,0
2026-01-11 07:00:00,B001,26.84,54.51,13,296.57,45.8,59.48,19.66,401.86,6,1,1,Normal,0,0
2026-01-11 08:00:00,B001,26.0,59.1,4,239.26,27.37,44.17,18.32,310.8,6,1,1,Normal,0,0
2026-01-11 09:00:00,B003,26.93,56.75,0,259.22,6.69,57.07,18.82,322.98,6,1,1,Normal,0,0
2026-01-11 10:00:00,B002,26.9,54.12,32,313.33,56.59,86.85,25.95,456.77,6,1,1,Normal,0,0
2026-01-11 11:00:00,B001,29.47,55.09,21,396.73,34.94,50.42,19.21,482.09,6,1,1,Normal,0,0
2026-01-11 12:00:00,B004,32.09,47.86,0,430.19,13.86,46.6,18.81,490.65,6,1,-1,Anomaly,0,1
2026-01-11 13:00:00,B001,27.23,54.58,0,274.44,7.34,52.32,19.88,334.09,6,1,1,Normal,0,0
2026-01-11 14:00:00,B001,28.37,58.24,14,321.2,46.31,64.86,18.8,432.38,6,1,1,Normal,0,0
2026-01-11 15:00:00,B003,29.65,51.52,45,442.32,62.53,66.9,32.14,571.75,6,1,1,Normal,0,0
2026-01-11 16:00:00,B003,26.38,51.27,16,243.77,39.39,29.67,19.84,312.83,6,1,1,Normal,0,0
2026-01-11 17:00:00,B002,25.97,52.06,0,218.17,41.11,63.59,17.99,322.87,6,1,1,Normal,0,0
2026-01-11 18:00:00,B004,22.41,52.53,16,164.92,46.3,65.61,19.47,276.83,6,1,1,Normal,0,0
2026-01-11 19:00:00,B003,23.35,52.97,15,155.15,53.43,40.07,27.65,248.65,6,1,1,Normal,0,0
2026-01-11 20:00:00,B001,21.22,55.28,0,156.47,18.86,43.92,21.66,219.25,6,1,1,Normal,0,0
2026-01-11 21:00:00,B002,21.94,51.81,19,197.12,43.02,75.18,20.04,315.32,6,1,1,Normal,0,0
2026-01-11 22:00:00,B001,21.45,56.32,16,204.77,28.27,72.48,25.72,305.52,6,1,1,Normal,0,0
2026-01-11 23:00:00,B001,23.05,58.18,30,205.22,49.16,74.39,25.1,328.77,6,1,1,Normal,0,0
2026-01-12 00:00:00,B003,19.87,54.34,37,241.6,53.91,66.74,26.32,362.25,0,0,1,Normal,0,0
2026-01-12 01:00:00,B002,19.66,61.73,26,220.97,53.21,63.83,22.87,338.01,0,0,1,Normal,0,0
2026-01-12 02:00:00,B004,19.96,58.55,5,172.12,33.86,51.19,18.5,257.17,0,0,1,Normal,0,0
2026-01-12 03:00:00,B004,19.93,60.12,0,129.36,34.99,61.28,21.01,225.63,0,0,1,Normal,0,0
2026-01-12 04:00:00,B003,22.01,54.02,48,259.33,69.23,65.24,25.56,393.8,0,0,1,Normal,0,0
2026-01-12 05:00:00,B003,22.26,58.43,10,181.1,54.24,46.94,26.95,282.28,0,0,1,Normal,0,0
2026-01-12 06:00:00,B002,24.25,51.6,10,181.02,34.48,65.1,17.69,280.6,0,0,1,Normal,0,0
2026-01-12 07:00:00,B004,27.27,56.04,59,342.11,63.77,79.06,33.46,484.93,0,0,1,Normal,0,0
2026-01-12 08:00:00,B004,24.99,55.02,62,325.07,75.37,94.78,28.97,495.22,0,0,1,Normal,0,0
2026-01-12 09:00:00,B004,29.25,54.04,117,646.3,105.48,101.78,38.45,853.57,0,0,1,Normal,0,0
2026-01-12 10:00:00,B001,30.31,48.32,111,605.9,119.56,104.95,39.15,830.41,0,0,1,Normal,0,0
2026-01-12 11:00:00,B004,28.65,49.99,111,538.84,105.43,96.28,34.76,740.55,0,0,1,Normal,0,0
2026-01-12 12:00:00,B001,25.82,55.88,119,484.74,108.78,109.57,40.44,703.09,0,0,1,Normal,0,0
2026-01-12 13:00:00,B002,27.92,50.2,111,539.14,103.93,90.71,28.53,733.78,0,0,1,Normal,0,0
2026-01-12 14:00:00,B001,30.28,53.25,109,639.27,112.05,99.62,34.19,850.94,0,0,1,Normal,0,0
2026-01-12 15:00:00,B002,27.5,49.15,121,507.3,113.44,96.14,35.38,716.87,0,0,1,Normal,0,0
2026-01-12 16:00:00,B004,25.0,57.04,116,458.52,106.07,114.94,33.64,679.53,0,0,1,Normal,0,0
2026-01-12 17:00:00,B004,24.54,51.03,142,495.95,142.72,128.17,40.66,766.84,0,0,1,Normal,0,0
2026-01-12 18:00:00,B002,25.26,56.03,80,366.58,79.15,72.7,33.16,518.43,0,0,1,Normal,0,0
2026-01-12 19:00:00,B003,23.53,57.11,76,325.67,83.48,101.34,33.51,510.49,0,0,1,Normal,0,0
2026-01-12 20:00:00,B002,21.14,54.34,78,347.34,89.82,113.97,32.42,551.13,0,0,1,Normal,0,0
2026-01-12 21:00:00,B003,19.91,58.79,28,233.41,36.55,64.46,22.2,334.42,0,0,1,Normal,0,0
2026-01-12 22:00:00,B001,19.08,58.24,4,130.22,36.64,45.59,21.71,514.79,0,0,1,Normal,0,0
2026-01-12 23:00:00,B001,17.79,56.49,4,179.3,24.36,80.24,20.97,283.91,0,0,1,Normal,0,0
2026-01-13 00:00:00,B001,21.42,53.26,0,148.38,36.58,36.81,22.81,221.78,1,0,1,Normal,0,0
2026-01-13 01:00:00,B004,18.69,51.77,0,151.82,22.3,50.2,22.33,224.32,1,0,1,Normal,0,0
2026-01-13 02:00:00,B001,21.5,57.3,0,151.83,35.54,51.8,20.09,684.46,1,0,1,Normal,0,0
2026-01-13 03:00:00,B003,22.75,50.93,36,225.44,64.05,81.45,22.71,370.94,1,0,1,Normal,0,0
2026-01-13 04:00:00,B001,23.0,55.79,24,232.59,53.69,65.6,21.64,351.88,1,0,1,Normal,0,0
2026-01-13 05:00:00,B002,22.06,55.18,29,211.71,52.31,59.51,22.7,323.53,1,0,1,Normal,0,0
2026-01-13 06:00:00,B002,24.61,56.73,20,187.21,42.15,50.49,22.05,279.84,1,0,1,Normal,0,0
2026-01-13 07:00:00,B004,25.26,53.46,43,278.78,55.49,68.08,27.25,402.36,1,0,1,Normal,0,0
2026-01-13 08:00:00,B002,25.14,53.44,52,308.92,78.17,65.93,29.95,453.02,1,0,1,Normal,0,0
2026-01-13 09:00:00,B003,28.02,55.18,127,600.9,113.3,113.98,38.9,828.19,1,0,1,Normal,0,0
2026-01-13 10:00:00,B001,26.56,54.72,101,476.93,92.4,94.86,35.2,664.19,1,0,1,Normal,0,0
2026-01-13 11:00:00,B004,30.61,52.64,130,646.13,126.32,100.06,39.93,872.51,1,0,1,Normal,0,0
2026-01-13 12:00:00,B001,28.3,54.26,116,617.94,104.83,120.55,35.85,843.32,1,0,1,Normal,0,0
2026-01-13 13:00:00,B001,29.13,47.83,114,587.02,102.2,102.02,34.32,791.24,1,0,1,Normal,0,0
2026-01-13 14:00:00,B003,28.76,54.89,130,634.31,109.45,102.32,34.23,846.08,1,0,1,Normal,0,0
2026-01-13 15:00:00,B002,27.15,55.26,126,533.56,114.34,111.32,36.81,759.21,1,0,1,Normal,0,0
2026-01-13 16:00:00,B002,27.38,50.26,114,532.44,109.14,107.68,38.52,749.26,1,0,1,Normal,0,0
2026-01-13 17:00:00,B001,24.58,53.98,137,492.75,127.84,101.04,38.44,721.63,1,0,1,Normal,0,0
2026-01-13 18:00:00,B004,25.31,54.23,103,452.8,109.71,104.82,34.74,667.32,1,0,1,Normal,0,0
2026-01-13 19:00:00,B002,20.69,56.25,69,328.23,82.52,74.03,31.75,1320.53,1,0,-1,Anomaly,1,1
2026-01-13 20:00:00,B004,21.69,57.16,68,321.4,76.07,101.11,31.76,498.59,1,0,1,Normal,0,0
2026-01-13 21:00:00,B002,23.37,59.61,55,263.12,66.91,82.74,25.01,412.78,1,0,1,Normal,0,0
2026-01-13 22:00:00,B004,18.17,61.16,14,166.51,43.88,53.0,25.09,263.39,1,0,1,Normal,0,0
2026-01-13 23:00:00,B003,18.15,53.99,0,158.32,40.18,42.55,23.38,241.04,1,0,1,Normal,0,0
2026-01-14 00:00:00,B004,19.77,58.98,23,223.93,47.11,60.45,20.06,331.49,2,0,1,Normal,0,0
2026-01-14 01:00:00,B003,19.44,61.27,7,159.83,31.15,59.63,18.58,250.61,2,0,1,Normal,0,0
2026-01-14 02:00:00,B003,20.2,58.06,2,181.03,23.46,50.75,23.87,255.23,2,0,1,Normal,0,0
2026-01-14 03:00:00,B004,21.2,59.67,25,241.32,35.94,60.33,23.31,337.58,2,0,1,Normal,0,0
2026-01-14 04:00:00,B003,22.45,61.81,0,127.09,35.33,50.58,13.34,213.01,2,0,1,Normal,0,0
2026-01-14 05:00:00,B001,24.37,57.89,0,142.04,34.62,43.96,15.8,220.63,2,0,1,Normal,0,0
2026-01-14 06:00:00,B003,24.61,55.44,0,168.01,34.62,46.57,19.25,249.19,2,0,1,Normal,0,0
2026-01-14 07:00:00,B002,24.93,57.67,69,342.12,77.27,63.64,26.86,483.03,2,0,1,Normal,0,0
2026-01-14 08:00:00,B004,27.51,53.68,40,347.7,69.26,79.74,24.76,496.69,2,0,1,Normal,0,0
2026-01-14 09:00:00,B001,30.39,51.88,146,728.49,128.33,125.99,42.0,982.81,2,0,-1,Anomaly,1,1
2026-01-14 10:00:00,B004,28.13,51.88,88,498.79,99.24,86.27,37.59,684.3,2,0,1,Normal,0,0
2026-01-14 11:00:00,B002,27.37,58.01,145,587.86,131.19,141.49,40.88,860.54,2,0,-1,Anomaly,0,1
2026-01-14 12:00:00,B002,30.66,49.21,123,617.82,111.23,112.37,41.67,841.43,2,0,1,Normal,0,0
2026-01-14 13:00:00,B002,28.65,57.27,118,539.42,117.34,98.64,41.99,755.4,2,0,1,Normal,0,0
2026-01-14 14:00:00,B003,25.07,55.96,111,438.71,110.98,114.07,40.95,663.76,2,0,1,Normal,0,0
2026-01-14 15:00:00,B003,28.81,48.4,125,539.92,120.36,116.48,39.6,776.75,2,0,1,Normal,0,0
2026-01-14 16:00:00,B004,25.7,55.25,119,496.51,113.95,113.45,31.96,723.91,2,0,1,Normal,0,0
2026-01-14 17:00:00,B004,25.16,48.12,136,485.79,124.9,113.74,41.78,724.43,2,0,1,Normal,0,0
2026-01-14 18:00:00,B001,24.5,56.63,121,514.71,133.81,115.0,41.3,763.52,2,0,1,Normal,0,0
2026-01-14 19:00:00,B001,22.99,58.16,62,344.1,82.87,78.38,29.06,505.35,2,0,1,Normal,0,0
2026-01-14 20:00:00,B004,22.56,53.94,54,264.26,73.58,82.56,33.33,420.41,2,0,1,Normal,0,0
2026-01-14 21:00:00,B003,19.81,57.47,59,277.14,72.19,60.45,31.43,409.79,2,0,1,Normal,0,0
2026-01-14 22:00:00,B002,20.44,62.64,14,205.69,47.86,52.66,23.8,306.21,2,0,1,Normal,0,0
2026-01-14 23:00:00,B004,18.78,56.09,0,192.58,34.14,67.22,23.26,293.94,2,0,1,Normal,0,0
2026-01-15 00:00:00,B001,20.11,53.77,0,109.05,30.21,42.33,21.0,181.59,3,0,1,Normal,0,0
2026-01-15 01:00:00,B003,20.09,61.4,21,151.54,42.27,54.46,15.67,248.27,3,0,1,Normal,0,0
2026-01-15 02:00:00,B004,18.27,63.75,12,160.85,37.75,51.52,20.3,250.12,3,0,1,Normal,0,0
2026-01-15 03:00:00,B004,22.09,55.96,7,179.97,9.54,41.35,24.64,230.86,3,0,1,Normal,0,0
2026-01-15 04:00:00,B003,20.7,59.69,10,184.42,38.68,32.92,19.08,256.02,3,0,1,Normal,0,0
2026-01-15 05:00:00,B004,23.92,59.07,15,209.74,36.59,55.19,21.58,301.53,3,0,1,Normal,0,0
2026-01-15 06:00:00,B003,24.55,52.5,1,141.49,43.44,51.86,17.02,236.79,3,0,1,Normal,0,0
2026-01-15 07:00:00,B002,28.05,51.52,48,339.49,63.75,73.47,32.55,476.72,3,0,1,Normal,0,0
2026-01-15 08:00:00,B003,26.16,57.61,62,383.62,63.89,79.55,34.34,527.06,3,0,1,Normal,0,0
2026-01-15 09:00:00,B003,27.01,58.55,105,465.7,103.1,102.93,33.1,671.73,3,0,1,Normal,0,0
2026-01-15 10:00:00,B003,28.3,54.54,126,527.27,109.83,123.23,39.34,760.33,3,0,1,Normal,0,0
2026-01-15 11:00:00,B004,28.37,50.17,94,513.55,99.59,95.1,32.06,708.23,3,0,1,Normal,0,0
2026-01-15 12:00:00,B004,30.2,57.86,135,683.83,126.83,111.76,42.09,922.41,3,0,1,Normal,0,0
2026-01-15 13:00:00,B003,26.41,52.2,127,510.53,126.56,110.69,40.58,747.78,3,0,1,Normal,0,0
2026-01-15 14:00:00,B004,26.75,52.62,123,505.39,109.77,117.29,40.89,732.46,3,0,1,Normal,0,0
2026-01-15 15:00:00,B001,25.93,55.06,134,508.5,124.07,131.12,41.1,763.69,3,0,1,Normal,0,0
2026-01-15 16:00:00,B001,27.93,57.7,144,594.93,119.88,115.72,50.41,830.52,3,0,1,Normal,0,0
2026-01-15 17:00:00,B004,27.86,55.63,135,548.4,130.11,118.49,37.17,797.0,3,0,1,Normal,0,0
2026-01-15 18:00:00,B004,23.84,56.32,92,334.53,98.55,99.38,28.67,532.47,3,0,1,Normal,0,0
2026-01-15 19:00:00,B003,22.45,57.16,40,251.03,61.97,60.07,24.82,373.07,3,0,1,Normal,0,0
2026-01-15 20:00:00,B002,21.61,56.33,50,268.04,65.01,75.2,22.8,408.26,3,0,1,Normal,0,0
2026-01-15 21:00:00,B004,22.21,57.57,60,286.2,75.32,65.34,24.52,426.86,3,0,1,Normal,0,0
2026-01-15 22:00:00,B001,18.28,50.27,17,162.52,54.73,40.81,19.55,258.07,3,0,1,Normal,0,0
2026-01-15 23:00:00,B003,19.53,56.35,0,145.46,27.72,53.67,17.23,226.85,3,0,1,Normal,0,0
2026-01-16 00:00:00,B004,20.46,57.49,12,121.97,39.51,52.16,18.94,213.64,4,0,1,Normal,0,0
2026-01-16 01:00:00,B001,19.92,53.59,0,154.46,21.31,52.02,21.55,227.8,4,0,1,Normal,0,0
2026-01-16 02:00:00,B001,19.95,58.18,0,185.72,23.05,49.82,18.48,258.6,4,0,1,Normal,0,0
2026-01-16 03:00:00,B002,21.97,55.4,0,113.15,30.78,40.24,19.46,184.17,4,0,1,Normal,0,0
2026-01-16 04:00:00,B003,17.45,63.54,0,135.35,38.83,49.55,22.68,223.73,4,0,1,Normal,0,0
2026-01-16 05:00:00,B003,23.72,59.86,0,158.23,27.95,37.67,17.7,223.85,4,0,1,Normal,0,0
2026-01-16 06:00:00,B002,23.02,54.09,0,181.32,28.11,63.91,19.21,273.34,4,0,1,Normal,0,0
2026-01-16 07:00:00,B002,22.55,55.27,75,303.79,79.24,73.94,32.35,456.98,4,0,1,Normal,0,0
2026-01-16 08:00:00,B003,27.27,53.14,45,346.03,57.22,70.54,20.93,473.8,4,0,1,Normal,0,0
2026-01-16 09:00:00,B003,29.6,50.85,159,646.44,143.66,119.08,36.7,909.17,4,0,-1,Anomaly,0,1
2026-01-16 10:00:00,B004,28.12,53.52,127,576.32,106.92,119.2,40.09,802.45,4,0,1,Normal,0,0
2026-01-16 11:00:00,B004,30.26,49.6,122,688.51,125.65,107.69,39.78,921.85,4,0,1,Normal,0,0
2026-01-16 12:00:00,B002,31.42,47.9,107,651.98,99.58,98.31,42.24,849.87,4,0,1,Normal,0,0
2026-01-16 13:00:00,B004,30.8,53.47,130,673.51,126.78,123.53,39.97,923.82,4,0,1,Normal,1,0
2026-01-16 14:00:00,B001,30.79,53.49,111,639.9,97.54,105.79,39.11,843.24,4,0,1,Normal,0,0
2026-01-16 15:00:00,B004,28.65,50.26,121,578.63,120.05,115.67,37.56,814.35,4,0,1,Normal,0,0
2026-01-16 16:00:00,B004,26.61,56.38,158,568.73,145.98,119.19,44.59,833.9,4,0,-1,Anomaly,0,1
2026-01-16 17:00:00,B001,22.89,53.66,118,430.18,115.67,94.95,42.7,640.81,4,0,1,Normal,0,0
2026-01-16 18:00:00,B002,23.63,55.94,137,457.04,117.94,119.57,34.18,694.56,4,0,1,Normal,0,0
2026-01-16 19:00:00,B001,21.44,58.74,49,258.24,66.3,71.31,28.59,395.85,4,0,1,Normal,0,0
2026-01-16 20:00:00,B004,24.76,54.52,59,281.89,61.84,85.76,35.26,429.49,4,0,1,Normal,0,0
2026-01-16 21:00:00,B002,20.2,58.26,86,371.79,88.18,92.2,33.75,552.17,4,0,1,Normal,0,0
2026-01-16 22:00:00,B004,19.85,55.52,0,166.62,38.24,52.05,24.95,256.9,4,0,1,Normal,0,0
2026-01-16 23:00:00,B001,20.0,56.41,37,217.58,62.27,52.27,23.66,332.12,4,0,1,Normal,0,0
2026-01-17 00:00:00,B001,19.07,56.85,30,241.05,51.12,83.88,24.4,376.05,5,1,1,Normal,0,0
2026-01-17 01:00:00,B004,21.71,53.9,11,161.76,29.9,53.86,21.75,245.52,5,1,1,Normal,0,0
2026-01-17 02:00:00,B003,18.74,57.1,29,194.25,55.46,71.48,17.7,321.19,5,1,1,Normal,0,0
2026-01-17 03:00:00,B003,20.76,51.98,34,205.81,53.96,58.64,21.6,318.4,5,1,1,Normal,0,0
2026-01-17 04:00:00,B001,20.39,55.33,29,169.52,31.74,67.58,21.06,268.84,5,1,1,Normal,0,0
2026-01-17 05:00:00,B001,20.73,55.78,0,161.79,36.26,36.97,22.47,235.02,5,1,1,Normal,0,0
2026-01-17 06:00:00,B003,23.08,54.69,9,124.02,36.11,59.02,23.97,219.15,5,1,1,Normal,0,0
2026-01-17 07:00:00,B003,25.24,53.66,16,197.84,50.82,54.44,23.37,303.1,5,1,1,Normal,0,0
2026-01-17 08:00:00,B004,25.86,53.89,18,202.67,33.84,59.29,25.17,295.8,5,1,1,Normal,0,0
2026-01-17 09:00:00,B004,26.5,55.19,29,299.04,24.89,71.48,23.86,395.41,5,1,1,Normal,0,0
2026-01-17 10:00:00,B003,26.22,56.51,22,272.36,47.63,48.67,26.91,368.67,5,1,1,Normal,0,0
2026-01-17 11:00:00,B004,28.7,50.7,0,306.51,32.33,43.16,20.03,381.99,5,1,1,Normal,0,0
2026-01-17 12:00:00,B004,26.74,50.02,25,274.94,33.97,67.07,23.92,375.99,5,1,1,Normal,0,0
2026-01-17 13:00:00,B002,29.97,48.89,29,393.43,42.47,85.48,23.55,521.39,5,1,1,Normal,0,0
2026-01-17 14:00:00,B004,28.45,51.31,28,379.09,71.64,62.62,26.25,513.35,5,1,1,Normal,0,0
2026-01-17 15:00:00,B001,25.35,53.27,36,262.66,52.76,73.91,24.14,389.32,5,1,1,Normal,0,0
2026-01-17 16:00:00,B004,26.04,51.67,32,299.58,58.25,64.93,27.73,422.75,5,1,1,Normal,0,0
2026-01-17 17:00:00,B004,24.17,51.03,26,190.87,42.99,82.42,20.5,316.29,5,1,1,Normal,0,0
2026-01-17 18:00:00,B003,24.48,53.39,18,210.88,25.88,41.53,19.4,734.53,5,1,1,Normal,0,0
2026-01-17 19:00:00,B001,24.72,55.19,0,207.66,28.64,50.95,22.06,287.25,5,1,1,Normal,0,0
2026-01-17 20:00:00,B004,18.69,59.44,26,221.85,46.08,46.74,23.63,314.67,5,1,1,Normal,0,0
2026-01-17 21:00:00,B004,20.64,55.01,23,190.29,42.9,36.43,22.09,269.62,5,1,1,Normal,0,0
2026-01-17 22:00:00,B002,19.43,56.05,24,209.23,45.88,64.97,26.27,320.09,5,1,1,Normal,0,0
2026-01-17 23:00:00,B004,20.18,54.13,0,143.98,32.11,51.39,18.18,227.49,5,1,1,Normal,0,0
2026-01-18 00:00:00,B004,19.32,57.25,3,156.8,30.9,48.65,19.85,236.35,6,1,1,Normal,0,0
2026-01-18 01:00:00,B002,18.04,55.43,35,218.86,44.39,66.44,29.45,329.69,6,1,1,Normal,0,0
2026-01-18 02:00:00,B003,19.19,59.12,19,187.69,47.19,90.48,27.47,325.36,6,1,1,Normal,0,0
2026-01-18 03:00:00,B004,19.27,52.01,30,221.3,35.41,62.42,29.22,319.13,6,1,1,Normal,0,0
2026-01-18 04:00:00,B002,23.11,54.36,20,169.17,27.6,65.1,22.15,261.86,6,1,1,Normal,0,0
2026-01-18 05:00:00,B001,22.74,56.53,20,168.6,49.91,53.51,26.69,272.02,6,1,1,Normal,0,0
2026-01-18 06:00:00,B003,26.85,54.13,34,289.9,57.86,69.95,22.25,417.71,6,1,1,Normal,0,0
2026-01-18 07:00:00,B001,25.2,62.48,12,178.5,37.94,53.62,19.08,270.06,6,1,1,Normal,0,0
2026-01-18 08:00:00,B001,25.44,55.33,21,216.08,33.54,56.39,16.1,306.01,6,1,1,Normal,0,0
2026-01-18 09:00:00,B002,25.26,51.36,13,226.86,33.44,74.69,26.97,334.99,6,1,1,Normal,0,0
2026-01-18 10:00:00,B004,25.63,53.9,13,213.17,37.0,68.27,19.36,318.44,6,1,1,Normal,0,0
2026-01-18 11:00:00,B002,26.45,48.44,15,281.71,27.73,58.87,21.87,795.37,6,1,1,Normal,0,0
2026-01-18 12:00:00,B002,29.4,52.06,23,390.49,40.19,38.46,20.72,469.14,6,1,1,Normal,0,0
2026-01-18 13:00:00,B002,29.59,49.7,12,322.93,43.62,52.39,23.89,418.94,6,1,1,Normal,0,0
2026-01-18 14:00:00,B002,25.96,56.77,38,318.52,68.02,96.03,24.57,482.57,6,1,1,Normal,0,0
2026-01-18 15:00:00,B003,28.88,50.91,6,354.2,30.84,50.69,16.99,435.74,6,1,1,Normal,0,0
2026-01-18 16:00:00,B004,25.78,53.76,17,224.69,47.95,69.53,23.87,342.18,6,1,1,Normal,0,0
2026-01-18 17:00:00,B001,25.51,52.34,13,242.1,23.79,70.92,17.65,336.81,6,1,1,Normal,0,0
2026-01-18 18:00:00,B001,26.42,59.01,41,303.43,63.98,72.69,23.64,440.09,6,1,1,Normal,0,0
2026-01-18 19:00:00,B004,24.05,54.01,22,202.63,38.97,52.58,16.98,294.18,6,1,1,Normal,0,0
2026-01-18 20:00:00,B001,21.1,61.95,35,195.39,56.96,43.15,20.98,642.23,6,1,1,Normal,0,0
2026-01-18 21:00:00,B004,19.13,59.88,0,105.17,28.02,56.84,20.54,190.03,6,1,1,Normal,0,0
2026-01-18 22:00:00,B001,16.44,60.23,24,193.23,57.36,53.85,17.71,304.45,6,1,1,Normal,0,0
2026-01-18 23:00:00,B002,18.09,59.06,33,219.51,46.1,68.26,20.51,333.87,6,1,1,Normal,0,0
2026-01-19 00:00:00,B001,18.68,58.84,11,164.26,42.72,43.0,21.64,249.98,0,0,1,Normal,0,0
2026-01-19 01:00:00,B004,17.69,52.37,25,175.4,45.26,59.85,22.12,280.51,0,0,1,Normal,0,0
2026-01-19 02:00:00,B004,19.47,56.43,2,144.4,30.13,51.34,26.28,225.87,0,0,1,Normal,0,0
2026-01-19 03:00:00,B004,20.58,59.25,31,224.93,50.23,68.19,30.15,343.35,0,0,1,Normal,0,0
2026-01-19 04:00:00,B004,21.16,56.27,44,245.68,54.03,60.85,24.0,360.56,0,0,1,Normal,0,0
2026-01-19 05:00:00,B004,21.73,51.92,4,163.36,32.69,63.97,22.27,260.02,0,0,1,Normal,0,0
2026-01-19 06:00:00,B003,24.25,54.72,3,148.7,31.6,45.53,22.7,225.83,0,0,1,Normal,0,0
2026-01-19 07:00:00,B003,25.96,59.13,81,425.99,88.63,73.76,30.36,588.37,0,0,1,Normal,0,0
2026-01-19 08:00:00,B001,24.86,58.31,83,333.45,88.78,90.41,27.96,512.64,0,0,1,Normal,0,0
2026-01-19 09:00:00,B004,29.65,51.99,112,606.41,114.78,106.34,36.76,827.53,0,0,1,Normal,0,0
2026-01-19 10:00:00,B001,28.18,55.76,113,574.53,116.49,108.11,36.43,2035.99,0,0,-1,Anomaly,1,1
2026-01-19 11:00:00,B004,28.86,51.47,115,585.05,102.1,121.12,35.94,808.27,0,0,1,Normal,0,0
2026-01-19 12:00:00,B004,30.06,46.86,99,574.92,106.25,97.14,36.18,778.3,0,0,1,Normal,0,0
2026-01-19 13:00:00,B003,29.18,49.64,106,551.27,94.71,101.8,33.65,747.79,0,0,1,Normal,0,0
2026-01-19 14:00:00,B003,29.76,56.81,104,606.3,107.5,90.97,32.14,804.77,0,0,1,Normal,0,0
2026-01-19 15:00:00,B002,27.97,52.19,108,490.84,110.56,112.21,36.53,713.61,0,0,1,Normal,0,0
2026-01-19 16:00:00,B003,25.58,53.48,119,442.89,98.01,111.34,39.01,652.25,0,0,1,Normal,0,0
2026-01-19 17:00:00,B002,25.84,53.18,123,474.93,116.84,107.3,34.92,699.08,0,0,1,Normal,0,0
2026-01-19 18:00:00,B002,22.28,61.57,143,495.54,126.35,102.45,44.23,724.35,0,0,-1,Anomaly,0,1
2026-01-19 19:00:00,B002,22.87,60.44,45,258.49,55.43,86.94,21.44,400.87,0,0,1,Normal,0,0
2026-01-19 20:00:00,B002,21.45,62.93,74,288.6,92.61,74.72,29.37,455.93,0,0,1,Normal,0,0
2026-01-19 21:00:00,B002,20.15,56.45,56,265.44,63.97,72.09,27.63,401.5,0,0,1,Normal,0,0
2026-01-19 22:00:00,B001,19.48,58.15,9,154.44,29.85,58.08,19.44,242.37,0,0,1,Normal,0,0
2026-01-19 23:00:00,B003,16.35,54.28,20,176.26,44.61,48.03,21.3,268.9,0,0,1,Normal,0,0
2026-01-20 00:00:00,B002,18.18,62.34,0,174.47,35.48,35.06,25.61,682.49,1,0,1,Normal,0,0
2026-01-20 01:00:00,B004,19.31,53.84,15,148.71,39.37,36.26,19.7,224.33,1,0,1,Normal,0,0
2026-01-20 02:00:00,B003,19.91,57.7,12,216.62,47.73,63.21,29.12,327.56,1,0,1,Normal,0,0
2026-01-20 03:00:00,B003,18.92,54.25,17,208.11,46.15,53.05,23.86,307.3,1,0,1,Normal,0,0
